,title,view,channel,uploadtime,length,link,subscriber,like,dislike,clean_text
0,Unprecedented restrictions in Italy over coronavirus outbreak,22000,CNN,3,498,https://www.youtube.com/watch?v=v_vDjR5zBDk,8710000,735,124,unprecedented restriction italy coronavirus outbreak
1,New York reels with largest coronavirus outbreak in US | WNT,264000,ABC News,11,237,https://www.youtube.com/watch?v=7JedXOgOPC8,7860000,2082,223,new york reel largest coronavirus outbreak u wnt
2,Trump urges calm at coronavirus task force briefing,442000,CBS News,10,351,https://www.youtube.com/watch?v=zSfbAP3emSE,2390000,2610,2208,trump urge calm coronavirus task force briefing
3,Governor Cuomo Gives Updates On Coronavirus In New York | Katy Tur | MSNBC,98000,MSNBC,14,336,https://www.youtube.com/watch?v=06Q1CQd33zM,2420000,711,253,governor cuomo give update coronavirus new york katy tur msnbc
4,Coronavirus: Cruise Ship Carrying People With Coronavirus Docks In California | NBC Nightly News,209000,NBC News,10,814,https://www.youtube.com/watch?v=sku3zWvLXnM,1960000,919,101,coronavirus cruise ship carrying people coronavirus dock california nbc nightly news
5,Growing Fears Over Response To Coronavirus As Number Of Confirmed Cases Soar | NBC Nightly News,1300000,NBC News,24,669,https://www.youtube.com/watch?v=GLsXcv5zouQ,1960000,10797,1975,growing fear response coronavirus number confirmed case soar nbc nightly news
6,Fast moving developments in the coronavirus outbreak,605000,ABC News,24,285,https://www.youtube.com/watch?v=ya3Pqasvyno,7860000,5563,839,fast moving development coronavirus outbreak
7,CNN polled Americans about coronavirus. Here's what they said,364000,CNN,14,207,https://www.youtube.com/watch?v=4Vsjtvm4cyA,8710000,3357,678,cnn polled american coronavirus here said
8,Fmr. Obama Economist: Trump's Coronavirus Payroll Tax Cut Not The Answer | The Last Word | MSNBC,50000,MSNBC,7,281,https://www.youtube.com/watch?v=AvLWF12Lpbs,2420000,921,130,fmr obama economist trump coronavirus payroll tax cut answer last word msnbc
9,California Governor Gavin Newsom gives update on coronavirus outbreak,122000,CBS News,24,151140,https://www.youtube.com/watch?v=uW3aTBcK3go,2390000,1095,214,california governor gavin newsom give update coronavirus outbreak
10,Coronavirus: Answering 4 of the most 'Googled' questions | USA TODAY,185000,USA TODAY,21,192,https://www.youtube.com/watch?v=jK5NVWfFBO8,1360000,1267,341,coronavirus answering googled question usa today
11,Ted Cruz will self-quarantine after interacting with individual with coronavirus at CPAC,1100000,CNN,24,392,https://www.youtube.com/watch?v=PbvVGko2LmI,8710000,8861,1956,ted cruz selfquarantine interacting individual coronavirus cpac
12,Coronavirus lockdown in Italy as 16 million people quarantined,507000,Channel 4 News,24,455,https://www.youtube.com/watch?v=jQsKe2n3bk4,1130000,3538,272,coronavirus lockdown italy million people quarantined
13,"Coronavirus outbreak: Oregon governor, health officials to give update on COVID-19 response",106000,Global News,24,1048,https://www.youtube.com/watch?v=ZSbfh5Ny4ww,1210000,887,146,coronavirus outbreak oregon governor health official give update covid response
14,Journalist goes undercover at wet markets where the Coronavirus started | 60 Minutes Australia,1300000,60 Minutes Australia,24,99060,https://www.youtube.com/watch?v=Y7nZ4mw4mXw,1610000,15318,2190,journalist go undercover wet market coronavirus started minute australia
15,Coronavirus: Italy puts millions under quarantine | DW News,545000,DW News,24,571,https://www.youtube.com/watch?v=ii84tOLbrN4,1060000,4424,324,coronavirus italy put million quarantine dw news
16,"CDC, White House send conflicting messages on coronavirus",56000,Washington Post,24,229,https://www.youtube.com/watch?v=p7Neyh65Qe8,992000,419,167,cdc white house send conflicting message coronavirus
17,Watch live: New York City Mayor de Blasio gives coronavirus update,189000,NBC News,24,5504,https://www.youtube.com/watch?v=_3Mn-mJdHUo,1960000,1493,485,watch live new york city mayor de blasio give coronavirus update
18,Coronavirus death toll rises in Italy to 366 as quarter of population on lockdown | ITV News,615000,ITV News,24,129,https://www.youtube.com/watch?v=t62aK_9Ptmg,433000,2452,310,coronavirus death toll rise italy quarter population lockdown itv news
19,Washington Planning Ahead For Expected Coronavirus Surge | Rachel Maddow | MSNBC,8400,MSNBC,3,269,https://www.youtube.com/watch?v=S0Z79LzNpdU,2420000,525,47,washington planning ahead expected coronavirus surge rachel maddow msnbc
20,Testing Flaws And Capacity Issues Slow U.S. Response To Coronavirus Spread | Meet The Press,35000,NBC News,24,194,https://www.youtube.com/watch?v=V4ZuNqTqm1w,1960000,325,54,testing flaw capacity issue slow u response coronavirus spread meet press
21,Major lockdown in Italy from coronavirus,257000,ABC News,24,120,https://www.youtube.com/watch?v=TlP6Tlj04T4,7860000,1883,201,major lockdown italy coronavirus
22,"Coronavirus Threat: To The Economy, And The Presidency | The Day That Was | MSNBC",264000,MSNBC,24,355,https://www.youtube.com/watch?v=FdNJsy231Cs,2420000,3021,215,coronavirus threat economy presidency day msnbc
23,State of Emergency in New York with at least 76 coronavirus cases,467000,ABC News,48,172,https://www.youtube.com/watch?v=b7aX6-NkWaM,7860000,3449,582,state emergency new york least coronavirus case
24,Doctor Answers Commonly Googled Questions About Coronavirus,358000,BuzzFeedVideo,24,493,https://www.youtube.com/watch?v=hHEBCk0SQA8,20000000,12421,407,doctor answer commonly googled question coronavirus
25,Gov. Cuomo Updates on Coronavirus in NY,37000,NBC New York,24,101460,https://www.youtube.com/watch?v=wmNI0atk-7Y,108000,292,79,gov cuomo update coronavirus ny
26,Coronavirus disease cases in Philippines rise to 33,3100,ABS-CBN News,2,123960,https://www.youtube.com/watch?v=S5w-UO6pSSU,8480000,440,36,coronavirus disease case philippine rise
27,First UK Coronavirus death in Berkshire - BBC NEWS,202000,BBC News,96,536,https://www.youtube.com/watch?v=qWoL8MsrwpU,6530000,1557,130,first uk coronavirus death berkshire bbc news
28,SE Cupp: This is why we're panicked about coronavirus,473000,CNN,48,475,https://www.youtube.com/watch?v=s_ypH6Bk-oY,8710000,5695,2853,se cupp panicked coronavirus
29,"Dr. Fauci sets the record straight on coronavirus testing, prevention",211000,Fox News,24,600,https://www.youtube.com/watch?v=xvW17dSuX5Q,4440000,3797,466,dr fauci set record straight coronavirus testing prevention
30,All of Italy is now on lockdown due to coronavirus,817000,CNN,13,516,https://www.youtube.com/watch?v=lm7Xi3cw6dY,8710000,6938,1239,italy lockdown due coronavirus
31,Cuomo Declares State Of Emergency In New York For Coronavirus Outbreak | NBC News,24000,NBC News,48,129,https://www.youtube.com/watch?v=yQW3ExxiaEI,1960000,302,25,cuomo declares state emergency new york coronavirus outbreak nbc news
32,Watch live: D.C. mayor updates on coronavirus after first positive case,280000,NBC News,48,3604,https://www.youtube.com/watch?v=Ebf0tY84j8U,1960000,1204,304,watch live dc mayor update coronavirus first positive case
33,Italy's north under travel lockdown to curb coronavirus spread,102000,CBC News,24,414,https://www.youtube.com/watch?v=2KP2QC5s7QQ,1850000,804,86,italy north travel lockdown curb coronavirus spread
34,Coronavirus threatens to have broad economic impact,163000,CBS News,48,437,https://www.youtube.com/watch?v=btSf0cvgJys,2390000,1368,134,coronavirus threatens broad economic impact
35,Is Italy’s Massive Coronavirus Quarantine Sign Of Things To Come? | AM Joy | MSNBC,59000,MSNBC,24,180,https://www.youtube.com/watch?v=8jJJ1TtUQMM,2420000,1377,117,italy massive coronavirus quarantine sign thing come joy msnbc
36,Coronavirus: Milan set for lockdown,507000,Sky News,48,191,https://www.youtube.com/watch?v=Zh3YBVjDXfY,1860000,3241,194,coronavirus milan set lockdown
37,Italy's coronavirus outbreak sparks 'a lot of panic,27000,PBS NewsHour,24,330,https://www.youtube.com/watch?v=e4fJ_F0urwk,1670000,315,24,italy coronavirus outbreak spark lot panic
38,Full Hogan: 'This Thing Is Escalating So Rapidly' As Coronavirus Spreads | Meet The Press | NBC News,86000,NBC News,24,312,https://www.youtube.com/watch?v=y0Ge96Q3xR4,1960000,725,175,full hogan thing escalating rapidly coronavirus spread meet press nbc news
39,"At least 234 people have been diagnosed with coronavirus in US, according to CDC | ABC News",751000,ABC News,48,261,https://www.youtube.com/watch?v=jK7NJEvw7Wc,7860000,5480,564,least people diagnosed coronavirus u according cdc abc news
40,"At least 12 dead, 188 infected in US as coronavirus continues to spread | Nightline",1400000,ABC News,72,482,https://www.youtube.com/watch?v=7hB13abLQkE,7860000,13026,1806,least dead infected u coronavirus continues spread nightline
41,China hotel collapses with quarantined coronavirus patients inside,740000,ABC News,48,107,https://www.youtube.com/watch?v=0vbplrxtqKE,7860000,4303,664,china hotel collapse quarantined coronavirus patient inside
42,Who will save the world from a coronavirus recession? | Counting the Cost,184000,Al Jazeera English,24,92460,https://www.youtube.com/watch?v=OOXf4ni7K7E,4690000,1014,88,save world coronavirus recession counting cost
43,Italy plans large-scale quarantine in response to coronavirus outbreak,918000,Fox News,48,151,https://www.youtube.com/watch?v=6iQV02gi7fE,4440000,6007,854,italy plan largescale quarantine response coronavirus outbreak
44,21 people aboard Grand Princess cruise ship test positive for coronavirus: Pence | ABC News,71000,ABC News,72,69,https://www.youtube.com/watch?v=NSAHO-XcJew,7860000,490,102,people aboard grand princess cruise ship test positive coronavirus penny abc news
45,Doctor shares CDC's latest coronavirus warnings,525000,CBS This Morning,48,280,https://www.youtube.com/watch?v=0WeSAuoYsOQ,1230000,5693,466,doctor share cdc latest coronavirus warning
46,A second person in the UK has died from coronavirus,298000,Sky News,72,116,https://www.youtube.com/watch?v=D3UJwzhXtKM,1860000,2204,281,second person uk died coronavirus
47,First Coronavirus death in the UK as California declares state emergency,293000,Channel 4 News,96,924,https://www.youtube.com/watch?v=jeT75kZiHH4,1130000,1984,159,first coronavirus death uk california declares state emergency
48,Worried about the coronavirus? See this patient's advice,746000,CNN,48,308,https://www.youtube.com/watch?v=_O0IbLsZ3wA,8710000,5407,940,worried coronavirus see patient advice
49,Italy quarantines 16 million over coronavirus,138000,Al Jazeera English,48,134,https://www.youtube.com/watch?v=gRrjLwzyTLs,4690000,1032,53,italy quarantine million coronavirus
50,"ABC News Prime: Coronavirus global spread, Grand Princess cruise ship, Market meltdown",90000,ABC News,11,5106,https://www.youtube.com/watch?v=N_mu7TRI9TU,7860000,1193,329,abc news prime coronavirus global spread grand princess cruise ship market meltdown
51,Trump Admin Bungling Overshadows Crucial Coronavirus Advice: AP | Rachel Maddow | MSNBC,16000,MSNBC,3,177,https://www.youtube.com/watch?v=p7ut_TQ33Rg,2420000,1085,1078,trump admin bungling overshadows crucial coronavirus advice ap rachel maddow msnbc
52,Corona Virus के बारे में जनता की जानकारी | Q&A | Coronavirus Disease | COVID 19 | Precautions | WHO,127000,The Lallantop,72,277,https://www.youtube.com/watch?v=DoMTUTuDtGE,12000000,1589,239,corona virus qa coronavirus disease covid precaution
53,The Ingraham Angle Coronavirus Cold Open - SNL,4300000,Saturday Night Live,48,561,https://www.youtube.com/watch?v=XezLiezWN0E,9910000,50028,4141,ingraham angle coronavirus cold open snl
54,"Coronavirus: Second British death and more than 100,000 cases worldwide - BBC News",515000,BBC News,72,977,https://www.youtube.com/watch?v=nETgZwRuJPU,6530000,4234,324,coronavirus second british death case worldwide bbc news
55,New Cases Of Coronavirus Across U.S. Causes Criticism Of Trump's Response To Grow | NBC Nightly News,681000,NBC News,72,963,https://www.youtube.com/watch?v=ODNtD86cRso,1960000,4778,644,new case coronavirus across u cause criticism trump response grow nbc nightly news
56,CORONAVIRUS PANDEMIC EXPLAINED - CORONA OUTBREAK 2020,342000,MEDSimplified,96,607,https://www.youtube.com/watch?v=sWjYs7aILZ8,269000,5266,321,coronavirus pandemic explained corona outbreak
57,Briton who contracted coronavirus in Wuhan explains symptoms,202000,Guardian News,72,110,https://www.youtube.com/watch?v=PU2ut5Ark3Q,842000,1342,165,briton contracted coronavirus wuhan explains symptom
58,Trump Praises Coronavirus Response As Cases Rack Up And Markets Spiral | The 11th Hour | MSNBC,199000,MSNBC,72,301,https://www.youtube.com/watch?v=2cBZ77m9dHs,2420000,2272,199,trump praise coronavirus response case rack market spiral th hour msnbc
59,Coronavirus Task Force Gives Update On COVID-19 | NBC News (Live Stream),235000,NBC News,72,126660,https://www.youtube.com/watch?v=-kE8yd61MJU,1960000,1318,640,coronavirus task force give update covid nbc news live stream
60,PM reacts to UK's first coronavirus-related death,652000,Sky News,96,155,https://www.youtube.com/watch?v=AtfGK1eImRo,1860000,4723,799,pm reacts uk first coronavirusrelated death
61,Watch live: Gov. Cuomo holds coronavirus press briefing,136000,NBC News,48,161340,https://www.youtube.com/watch?v=x-ioSQSkfec,1960000,1085,206,watch live gov cuomo hold coronavirus press briefing
62,Coronavirus crisis in US as more cases are reported l ABC News,640000,ABC News,72,251,https://www.youtube.com/watch?v=Qow1al_afYQ,7860000,5024,732,coronavirus crisis u case reported l abc news
63,"Coronavirus coverage: Sunday, March 8 at 8 a.m.",34000,KING 5,24,260,https://www.youtube.com/watch?v=fhwGca6ZT-w,80000,277,20,coronavirus coverage sunday march
64,Coronavirus: Half of California cruise passengers test positive | Nine News Australia,101000,Nine News Australia,72,138,https://www.youtube.com/watch?v=BzGQ7pXJ998,280000,688,116,coronavirus half california cruise passenger test positive nine news australia
65,Coronavirus and pets: can my dog or cat spread the disease?,30000,Guardian News,72,190,https://www.youtube.com/watch?v=V4jw47bKQfw,842000,176,24,coronavirus pet dog cat spread disease
66,Former FDA chief warns of economic impact of coronavirus outbreak,47000,Face the Nation,24,375,https://www.youtube.com/watch?v=VA-LqgKMD2E,127000,482,31,former fda chief warns economic impact coronavirus outbreak
67,Coronavirus expert: 'War is an appropriate analogy',1600000,Channel 4 News,72,1193,https://www.youtube.com/watch?v=dcJDpV-igjs,1130000,21299,1303,coronavirus expert war appropriate analogy
68,Judge Jeanine: Media hit the panic button over coronavirus,243000,Fox News,24,546,https://www.youtube.com/watch?v=JNeYRwChLfE,4440000,8929,958,judge jeanine medium hit panic button coronavirus
69,Iran MP dies from coronavirus as total toll spikes,206000,Al Jazeera English,48,189,https://www.youtube.com/watch?v=C7aAs28KPEE,4690000,1607,96,iran mp dy coronavirus total toll spike
70,How US communities are reacting to coronavirus,273000,ABC News,72,342,https://www.youtube.com/watch?v=BiGWVklFFDw,7860000,2306,397,u community reacting coronavirus
71,"With the coronavirus, 'pay attention to the basics'",47000,PBS NewsHour,24,845,https://www.youtube.com/watch?v=1BSwS9Rmhys,1670000,609,38,coronavirus pay attention basic
72,"COVID-19 (Coronavirus Disease 19) - causes, symptoms, diagnosis, treatment, pathology",791000,Osmosis,504,741,https://www.youtube.com/watch?v=eup3_i_5uaw,1410000,13899,409,covid coronavirus disease cause symptom diagnosis treatment pathology
73,Neil deGrasse Tyson On Coronavirus: Will People Listen To Science?,2300000,The Late Show with Stephen Colbert,72,655,https://www.youtube.com/watch?v=jB4FUHHMI24,7240000,46406,2203,neil degrasse tyson coronavirus people listen science
74,What Is Coronavirus (COVID-19)?,397000,Johns Hopkins Medicine,336,271,https://www.youtube.com/watch?v=sHP0UIdZyI4,155000,2685,268,coronavirus covid
75,Bernie Sanders talks coronavirus on the campaign trail,344000,CNN,24,618,https://www.youtube.com/watch?v=UxiJ_bqD2Ds,8710000,5980,509,bernie sander talk coronavirus campaign trail
76,Italy scrambles to contain coronavirus outbreak,88000,CBS News,72,446,https://www.youtube.com/watch?v=XZVj8dEq5UA,2390000,436,61,italy scramble contain coronavirus outbreak
77,Chris Hayes: Trump Is Trying To BS His Way Through The Coronavirus Outbreak | All In | MSNBC,980000,MSNBC,72,676,https://www.youtube.com/watch?v=Ow5bhEi6EdY,2420000,18880,2185,chris hayes trump trying b way coronavirus outbreak msnbc
78,Coronavirus outbreak claims lives of more than a dozen Life Care Center residents,76000,KING 5,48,1422,https://www.youtube.com/watch?v=YcT9EQTj4qA,80000,902,71,coronavirus outbreak claim life dozen life care center resident
79,Novel coronavirus (2019-nCoV),2000000,World Health Organization (WHO),720,289,https://www.youtube.com/watch?v=mOV1aBVYKGA,181000,9813,575,novel coronavirus ncov
80,Coronavirus: How afraid should we be? | Question Time - BBC,151000,BBC,72,106500,https://www.youtube.com/watch?v=dCZaeLDDeBo,8150000,1370,295,coronavirus afraid question time bbc
81,Trump Keeps Lying About the Coronavirus Outbreak: A Closer Look,2300000,Late Night with Seth Meyers,96,562,https://www.youtube.com/watch?v=JiqFnKXf3do,3480000,36847,1818,trump keep lying coronavirus outbreak closer look
82,Coronavirus: Countries need to 'help each other' as deaths increase - BBC Newsnight,47000,BBC Newsnight,96,470,https://www.youtube.com/watch?v=yNxAmRAYagQ,519000,459,106,coronavirus country need help death increase bbc newsnight
83,Coronavirus cruise ship quarantined off California coast,201000,CBS This Morning,96,187,https://www.youtube.com/watch?v=Oi__oRijPnM,1230000,1524,169,coronavirus cruise ship quarantined california coast
84,Coronavirus: Cruise Ship Held Off California Coast After Passenger Dies | TODAY,233000,TODAY,96,307,https://www.youtube.com/watch?v=Cz0bTuYT93Y,1770000,1638,108,coronavirus cruise ship held california coast passenger dy today
85,"Coronavirus coverage: Saturday, March 7 at 5:00 p.m.",38000,KING 5,48,488,https://www.youtube.com/watch?v=0DT0ckKmQSM,80000,303,19,coronavirus coverage saturday march pm
86,Steve Wozniak talks to Sanjay Gupta about coronavirus scare,253000,CNN,72,472,https://www.youtube.com/watch?v=edxkrkKSVXU,8710000,2140,331,steve wozniak talk sanjay gupta coronavirus scare
87,Doctor Fact-Checks Media On Coronavirus,1900000,Doctor Mike,24,577,https://www.youtube.com/watch?v=5CRxyHU9Oxo,5200000,136466,1782,doctor factchecks medium coronavirus
88,Coronavirus Patient Explains The Worst Symptoms | NBC News,869000,NBC News,96,198,https://www.youtube.com/watch?v=NLGX2L9JLa8,1960000,7986,441,coronavirus patient explains worst symptom nbc news
89,"Coronavirus Symptoms, Diagnosis, Treatment, & Vaccine Status",1000000,MedCram - Medical Lectures Explained CLEARLY,720,273,https://www.youtube.com/watch?v=UCG3xqtcL3c,572000,10747,451,coronavirus symptom diagnosis treatment vaccine status
90,Johns Hopkins Experts Brief Capitol Hill on Coronavirus (COVID-19),161000,Johns Hopkins University,72,5348,https://www.youtube.com/watch?v=Pnk8DuAly9Y,20800,1654,169,john hopkins expert brief capitol hill coronavirus covid
91,The fallout from the new coronavirus now spreading coast to coast | WNT,463000,ABC News,72,208,https://www.youtube.com/watch?v=xoXjJd2Ae18,7860000,4667,268,fallout new coronavirus spreading coast coast wnt
92,Trump Is Not Telling The Truth About The Coronavirus | The 11th Hour | MSNBC,331000,MSNBC,96,337,https://www.youtube.com/watch?v=HbVjOmDAILg,2420000,2810,2254,trump telling truth coronavirus th hour msnbc
93,How to stop the spread of coronavirus,257000,Guardian News,120,271,https://www.youtube.com/watch?v=3jpXAMwRSu4,842000,1271,85,stop spread coronavirus
94,"Asian Americans see racism, discrimination amid coronavirus panic",165000,CBS This Morning,72,272,https://www.youtube.com/watch?v=Vc7y7TQe_Dg,1230000,3065,305,asian american see racism discrimination amid coronavirus panic
95,Scaramucci takes 'defensive position' as coronavirus outbreak affects economy,244000,CNN,120,611,https://www.youtube.com/watch?v=wQrGiDQXbrk,8710000,2331,340,scaramucci take defensive position coronavirus outbreak affect economy
96,"Coronavirus cases surpass 100,000 worldwide",41000,CBS Evening News,72,223,https://www.youtube.com/watch?v=z9wKnkEpnCU,692000,255,22,coronavirus case surpass worldwide
97,Coronavirus: doctors and nurses in Iran filmed dancing in bid to boost morale,146000,Guardian News,120,45,https://www.youtube.com/watch?v=wamoQYVI0ww,842000,1104,133,coronavirus doctor nurse iran filmed dancing bid boost morale
98,Coronavirus: China combats ever-strengthening disease,2600000,The Telegraph,720,104,https://www.youtube.com/watch?v=P6t3SxhvRuE,927000,10032,877,coronavirus china combat everstrengthening disease
99,The Virus: An in-depth look at the coronavirus crisis | ABC News,103000,ABC News (Australia),72,916,https://www.youtube.com/watch?v=qgfbfEbsp3I,922000,568,119,virus indepth look coronavirus crisis abc news
100,"213 dead, 9,692 cases of coronavirus confirmed in China",1500000,ARIRANG NEWS,720,183,https://www.youtube.com/watch?v=0YOVPIQuvAw,276000,8963,552,dead case coronavirus confirmed china
101,"Global National: March 5, 2020 | Coronavirus cases continue to rise in Canada and around the world",236000,Global News,96,1272,https://www.youtube.com/watch?v=ueA2d_TjTVU,1210000,1249,153,global national march coronavirus case continue rise canada around world
102,Coronavirus outbreak: Canadian WHO doctor returns from China with critical COVID-19 lessons,340000,Global News,96,707,https://www.youtube.com/watch?v=XUI6DIswmFk,1210000,3710,389,coronavirus outbreak canadian doctor return china critical covid lesson
103,Coronavirus: Inside the lab trying to fight Covid-19 - BBC Newsnight,12000,BBC Newsnight,72,306,https://www.youtube.com/watch?v=IQkxHovgHYk,519000,115,9,coronavirus inside lab trying fight covid bbc newsnight
104,Coronavirus Explained: What happens next? - BBC News,374000,BBC News,96,599,https://www.youtube.com/watch?v=Mj81jKkQMOg,6530000,3677,1099,coronavirus explained happens next bbc news
105,Coronavirus in Hindi | Coronavirus Latest Update | Coronavirus Symptoms in Humans | Corona-Virus,685000,Magnet Brains,168,991,https://www.youtube.com/watch?v=ECXJoqSvIys,132000,14075,901,coronavirus hindi coronavirus latest update coronavirus symptom human coronavirus
106,Coronavirus: what we know so far about the outbreak spreading in China and abroad,2600000,South China Morning Post,720,327,https://www.youtube.com/watch?v=Zru5REL9ANg,920000,15875,1205,coronavirus know far outbreak spreading china abroad
107,"ABC News Prime: Coronavirus global spread, White House response, Women's History Month",95000,ABC News,72,3646,https://www.youtube.com/watch?v=Kh1_rS8Dodw,7860000,996,153,abc news prime coronavirus global spread white house response woman history month
108,Can we stop the panic over Coronavirus? | Inside Story,217000,Al Jazeera English,48,89760,https://www.youtube.com/watch?v=Km9jHPuHGfc,4690000,1808,300,stop panic coronavirus inside story
109,Our Doctors Answer Your Coronavirus Questions | This Morning,106000,This Morning,72,646,https://www.youtube.com/watch?v=4-Ce9Q1CtGE,1660000,1130,105,doctor answer coronavirus question morning
110,Q&A How to protect yourself when travelling during the coronavirus (COVID-2019) outbreak.,377000,World Health Organization (WHO),504,1365,https://www.youtube.com/watch?v=0KBvReECRrI,181000,881,286,qa protect travelling coronavirus covid outbreak
111,Coronavirus: 55 people exposed to disease in Australia | Nine News Australia,682000,Nine News Australia,120,542,https://www.youtube.com/watch?v=mHcwX2yiLkU,280000,4151,711,coronavirus people exposed disease australia nine news australia
112,Britain hit by surge in coronavirus cases,999000,Sky News,120,199,https://www.youtube.com/watch?v=4DdNwX9n7dw,1860000,5906,527,britain hit surge coronavirus case
113,Why It's Not A Time For Trump's Hunches On Coronavirus | Morning Joe | MSNBC,502000,MSNBC,96,536,https://www.youtube.com/watch?v=JQjqxO7N08I,2420000,5839,806,time trump hunch coronavirus morning joe msnbc
114,Coronavirus outbreak: Mother of sick daughter from virus-hit region pleads for help,3800000,Global News,720,224,https://www.youtube.com/watch?v=NytLE5ECa8M,1210000,27580,1772,coronavirus outbreak mother sick daughter virushit region pleads help
115,Coronavirus death toll climbs in US l ABC News,511000,ABC News,120,166,https://www.youtube.com/watch?v=8uybFoGCzOo,7860000,4361,593,coronavirus death toll climb u l abc news
116,State Of Emergency In Los Angeles County Over Coronavirus Outbreak | NBC Nightly News,2100000,NBC News,120,515,https://www.youtube.com/watch?v=FYpl_5cWWfU,1960000,15585,2042,state emergency los angeles county coronavirus outbreak nbc nightly news
117,"Is the coronavirus outbreak in Wuhan, China under control? | ITV News",221000,ITV News,120,134,https://www.youtube.com/watch?v=TY4El-CEHQs,433000,1072,200,coronavirus outbreak wuhan china control itv news
